cann_version,case,device_index,device_name,ids_equal_legacy,ids_equal_oracle,inner_repeat,k,m,mean_us,n,p20_us,p50_us,p80_us,physical_aiv,record_type,rounds,scope,seed,speedup_vs_previous_selected,speedup_vs_r0,status,torch_npu_version,torch_version,triton_version,variant,weights_bitwise_equal_legacy,weights_bitwise_equal_oracle
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.589027064187185,512,30.523590564727783,30.58650493621826,30.645555019378662,56,performance,7,kernel,20260811,1.00130268276884,1.0234276333686962,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.589287962232316,512,30.525320529937744,30.622220039367676,30.649593353271484,56,performance,7,kernel,20260811,0.9988336866790357,1.0222339960868554,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.61767612184797,512,30.55557918548584,30.59894561767578,30.695684909820557,56,performance,7,kernel,20260811,1.000760628224995,1.0230115361168286,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.600661550249374,512,30.522990703582764,30.601820945739746,30.64718198776245,56,performance,7,kernel,20260811,0.9999060406219269,1.0229154145891335,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.6391555922372,512,30.570546627044678,30.62023401260376,30.715911865234375,56,performance,7,kernel,20260811,0.9993986634179074,1.0223002981299545,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.652220930371964,512,30.577699661254883,30.667810440063477,30.712414741516113,56,performance,7,kernel,20260811,0.9984486526172874,1.0207143552381044,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.66417591912406,512,30.61390495300293,30.67939519882202,30.706322193145752,56,performance,7,kernel,20260811,0.9996223928573732,1.0203289262069848,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.648255007607595,512,30.576326370239258,30.67002534866333,30.71321725845337,56,performance,7,kernel,20260811,1.0003055051325251,1.020640641930805,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,33,30.63936574118478,512,30.560839653015137,30.656991004943848,30.690109252929688,56,performance,7,kernel,20260811,1.000425167092145,1.0210745847446594,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,32.4497195652553,512,31.737250328063965,31.766955852508545,33.595430850982666,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.53675079345703,512,30.855608463287354,31.038475036621094,32.59232425689697,56,performance,7,kernel,20260811,1.0234702515193785,1.0234702515193785,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.753474644252233,512,31.050601959228516,31.201095581054688,32.916844844818115,56,performance,7,kernel,20260811,0.9947879860817344,1.0181359103235288,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.303369998931885,512,30.559197425842285,30.728960037231445,32.47312688827515,56,performance,7,kernel,20260811,1.0153645142318908,1.0337790740076935,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,32.508562973567415,512,31.839227199554443,31.87103033065796,33.59364032745361,56,performance,7,kernel,20260811,0.9641658810029774,0.99673451165307,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,32.28492191859654,512,31.608659744262695,31.721420288085938,33.293174743652344,56,performance,7,kernel,20260811,1.004716372760529,1.0014354831533099,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.24275071280343,512,30.578941345214844,30.695414543151855,32.32720422744751,56,performance,7,kernel,20260811,1.0334253750993236,1.0349088398154815,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.02501835141863,512,30.72188901901245,30.76030969619751,30.794901371002197,56,performance,7,kernel,20260811,0.99789029584921,1.0327254883404335,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.994575364249094,512,30.70306968688965,30.73265552520752,30.75369358062744,56,performance,7,kernel,20260811,1.0008998301811995,1.0336547659037363,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.99693843296596,512,30.676255702972412,30.71134090423584,30.82015371322632,56,performance,7,kernel,20260811,1.0006940309457064,1.0343721542984503,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.007277965545654,512,30.68320894241333,30.736515522003174,30.782103538513184,56,performance,7,kernel,20260811,0.9991809540756397,1.0335249560012005,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.03013481412615,512,30.732099533081055,30.742719173431396,30.801451206207275,56,performance,7,kernel,20260811,0.9997982074587083,1.0333163983738407,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,31.01520538330078,512,30.725943565368652,30.731449127197266,30.822721004486084,56,performance,7,kernel,20260811,1.0003667268076908,1.0336953431979508,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.771430219922745,512,30.69284439086914,30.77465057373047,30.79350757598877,56,performance,7,kernel,20260811,0.998596200258076,1.0322442419419415,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.738049915858678,512,30.68782901763916,30.710749626159668,30.807206630706787,56,performance,7,kernel,20260811,1.0020807355192778,1.0343920692007202,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.75609036854335,512,30.709075927734375,30.775885581970215,30.79632329940796,56,performance,7,kernel,20260811,0.9978835391872946,1.0322028189212835,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.79249961035592,512,30.727279663085938,30.77897071838379,30.872694969177246,56,performance,7,kernel,20260811,0.9998997647958471,1.0320993558610019,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.760485785348074,512,30.69569730758667,30.75568914413452,30.822396755218506,56,performance,7,kernel,20260811,1.0007569843140292,1.0328806388839082,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.7318343435015,512,30.693608283996582,30.735435485839844,30.787766933441162,56,performance,7,kernel,20260811,1.000658967669549,1.033561273831436,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.7586635862078,512,30.712340354919434,30.75870990753174,30.802135467529297,56,performance,7,kernel,20260811,0.9992433225658077,1.0327792013386725,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.782045977456228,512,30.739892959594727,30.8034348487854,30.81226873397827,56,performance,7,kernel,20260811,0.9985480534403641,1.0312796611304254,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.750533512660436,512,30.714576244354248,30.728445053100586,30.796669483184814,56,performance,7,kernel,20260811,1.0024404032015035,1.0337963993170938,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,34,30.778049400874547,512,30.75515604019165,30.788259506225586,30.815985679626465,56,performance,7,kernel,20260811,0.9980572317472864,1.0317879724927308,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,31.915784222739084,512,31.786994457244873,31.859195232391357,32.053744316101074,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,31.313432625361852,512,31.26591730117798,31.283795833587646,31.33481454849243,56,performance,7,kernel,20260811,1.0183928894647094,1.0183928894647094,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,31.277550969805038,512,31.219590663909912,31.26478910446167,31.316797733306885,56,performance,7,kernel,20260811,1.0006079276294644,1.019011998639865,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.71744748524257,512,30.705549240112305,30.718190670013428,30.782066345214844,56,performance,7,kernel,20260811,1.017793965807427,1.0371442633010204,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,31.941333838871547,512,31.882588386535645,31.946234703063965,31.97584819793701,56,performance,7,kernel,20260811,0.9615590367858671,0.997275438827717,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,31.847316196986608,512,31.756637573242188,31.83875560760498,31.938462734222412,56,performance,7,kernel,20260811,1.0033757316643779,1.0006419731046743,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.71304968425206,512,30.598148822784424,30.76427936553955,30.833131790161133,56,performance,7,kernel,20260811,1.0349260981965012,1.0355904929168687,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.801238332475936,512,30.768486976623535,30.79378604888916,30.85505962371826,56,performance,7,kernel,20260811,0.9990417974813891,1.0345981874983063,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.80200433731079,512,30.747076511383057,30.829315185546875,30.846909999847412,56,performance,7,kernel,20260811,0.9988475534910886,1.0334058684289977,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.821498462132045,512,30.777543544769287,30.80944061279297,30.8504695892334,56,performance,7,kernel,20260811,1.000645080610313,1.034072498517305,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.799104486192977,512,30.7617769241333,30.79612970352173,30.826189041137695,56,performance,7,kernel,20260811,1.0004322266921002,1.034519452252731,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.828608444758824,512,30.762022495269775,30.813615322113037,30.83696174621582,56,performance,7,kernel,20260811,0.9994325359615053,1.0339323996664542,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.8003796849932,512,30.743003845214844,30.813019275665283,30.829987049102783,56,performance,7,kernel,20260811,1.0000193439806213,1.0339524000347573,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.81098931176322,512,30.769761562347412,30.805039405822754,30.838022232055664,56,performance,7,kernel,20260811,1.0002590442991293,1.0342202395095572,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.799099036625453,512,30.728020191192627,30.80416440963745,30.853707790374756,56,performance,7,kernel,20260811,1.0000284051264519,1.0342496166662396,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.8076388495309,512,30.781760692596436,30.80714464187622,30.826317310333252,56,performance,7,kernel,20260811,0.9999032616533141,1.0341495650682628,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.801726749965123,512,30.73881959915161,30.808284282684326,30.856152057647705,56,performance,7,kernel,20260811,0.9999630086246397,1.0341113104535227,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.8061569077628,512,30.789356231689453,30.800609588623047,30.8282527923584,56,performance,7,kernel,20260811,1.0002491734470125,1.034368983533343,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.806778499058314,512,30.794330596923828,30.79864501953125,30.831709384918213,56,performance,7,kernel,20260811,1.0000637875169687,1.034434963362432,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.855903966086252,512,30.82708740234375,30.83993434906006,30.85590362548828,56,performance,7,kernel,20260811,0.9986611732352775,1.0330500341471176,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.87594781603132,512,30.815519332885742,30.831904411315918,30.90050745010376,56,performance,7,kernel,20260811,1.000260442483118,1.033319084263196,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.823709624154226,512,30.767686367034912,30.797505378723145,30.844270706176758,56,performance,7,kernel,20260811,1.0011169421733923,1.0344732419269806,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,35,30.831965378352574,512,30.77690601348877,30.82054615020752,30.857242584228516,56,performance,7,kernel,20260811,0.9992524217003786,1.033699892179777,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,31.226157120295934,512,30.474435329437256,31.559534072875977,31.88483190536499,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.392771448407853,512,29.538896560668945,30.93240976333618,31.036399364471436,56,performance,7,kernel,20260811,1.0202740204962342,1.0202740204962342,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.605436052594865,512,29.770997524261475,31.193654537200928,31.253239154815674,56,performance,7,kernel,20260811,0.9916250667726928,1.011729293701022,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.08265563419887,512,29.099066734313965,30.600686073303223,30.916028022766113,56,performance,7,kernel,20260811,1.0193776199160132,1.031334199412257,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,31.34263379233224,512,30.42934274673462,31.93908452987671,32.0859432220459,56,performance,7,kernel,20260811,0.9580952780496413,0.9881164265479905,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.999635287693568,512,30.134397983551025,31.461875438690186,31.75401258468628,56,performance,7,kernel,20260811,1.0151678526639794,1.0031040309207282,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,29.967925207955496,512,29.161149501800537,30.51793098449707,30.63221549987793,56,performance,7,kernel,20260811,1.0309308142374605,1.0341308553619848,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.69718054362706,512,30.58959197998047,30.707554817199707,30.81331729888916,56,performance,7,kernel,20260811,0.9938248475389377,1.027744939665436,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.669008663722447,512,30.550371646881104,30.705840587615967,30.781137466430664,56,performance,7,kernel,20260811,1.0000558274761717,1.0278023160715657,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.67997898374285,512,30.54598903656006,30.650033950805664,30.811550617218018,56,performance,7,kernel,20260811,1.0018207691678214,1.029673706839284,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.68769863673619,512,30.552218437194824,30.745460987091064,30.793184757232666,56,performance,7,kernel,20260811,0.9968962235978356,1.0264778298860673,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.749076434544154,512,30.642502307891846,30.792810916900635,30.85461139678955,56,performance,7,kernel,20260811,0.9984623057005951,1.024899420778586,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.708298342568533,512,30.58652353286743,30.802063941955566,30.80608081817627,56,performance,7,kernel,20260811,0.9996995972389263,1.0245915381627613,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.679427555629186,512,30.531397342681885,30.727839469909668,30.80064582824707,56,performance,7,kernel,20260811,1.0024155447739365,1.0270664848981896,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.68035330091204,512,30.55034112930298,30.71765899658203,30.794357776641846,56,performance,7,kernel,20260811,1.0003314208719085,1.0274068761681228,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r14_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.69951159613473,512,30.602505207061768,30.727245807647705,30.768726348876953,56,performance,7,kernel,20260811,0.9996880029168352,1.0270863282195348,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r15_unique_top10_fastpath,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.717053413391113,512,30.614844799041748,30.77524423599243,30.805333137512207,56,performance,7,kernel,20260811,0.9984403558920065,1.0254844390793265,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r16_split_unique_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.66204445702689,512,30.549601078033447,30.6980299949646,30.7518310546875,56,performance,7,kernel,20260811,1.0025152832621669,1.0280638229245553,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r17_parallel_priority_argmax,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.657638481685094,512,30.52477788925171,30.720388889312744,30.76297664642334,56,performance,7,kernel,20260811,0.999272180621518,1.0273155781519145,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r18_hierarchical_partial_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.671086311340332,512,30.562524795532227,30.732274055480957,30.768396854400635,56,performance,7,kernel,20260811,0.9996132675978758,1.0269182819306364,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r19_unique_id_sum,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.663362911769322,512,30.56069326400757,30.69291591644287,30.730920791625977,56,performance,7,kernel,20260811,1.0012823199706808,1.0282351197518134,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r20_iterative_rank1_maxarg,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.71788992200579,512,30.576587200164795,30.78134059906006,30.8132905960083,56,performance,7,kernel,20260811,0.9971273284107747,1.0252813379362586,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r21_prefill_partition_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,36,30.70399250302996,512,30.579407215118408,30.75773000717163,30.79468536376953,56,performance,7,kernel,20260811,1.0007676311575309,1.0260683758364935,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r22_physical_core_grid,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.522237845829554,512,30.43508815765381,30.515971183776855,30.63304567337036,56,performance,7,kernel,20260811,nan,1.0,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r0_legacy,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,29.65602397918701,512,29.591532230377197,29.655935764312744,29.701757431030273,56,performance,7,kernel,20260811,1.0290004478799506,1.0290004478799506,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r1_constexpr,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,29.80165822165353,512,29.739078998565674,29.83846426010132,29.874117851257324,56,performance,7,kernel,20260811,0.9938827784768856,1.0227058241928848,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r2_core_partition,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,29.312641620635986,512,29.284602165222168,29.30302381515503,29.346567153930664,56,performance,7,kernel,20260811,1.0182725321565405,1.0413932492521305,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r3_sort_tie,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.425559452601842,512,30.36527681350708,30.41053533554077,30.495025157928467,56,performance,7,kernel,20260811,0.9635813211386847,1.0034670829392753,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r4_bias_hoist,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.276052270616805,512,30.213480949401855,30.24780511856079,30.36230230331421,56,performance,7,kernel,20260811,1.0053799016603728,1.0088656371649098,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r5_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,29.27443129675729,512,29.18966770172119,29.249074459075928,29.351682662963867,56,performance,7,kernel,20260811,1.0341457183844311,1.0433140790992725,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r6_empirical_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.589122431618826,512,30.573792457580566,30.591270923614502,30.604610919952393,56,performance,7,kernel,20260811,0.9561248544432822,0.997538522017419,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r7_vector_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.557590552738734,512,30.548906326293945,30.55600881576538,30.568217754364014,56,performance,7,kernel,20260811,1.0011540155018848,0.9986896969355543,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r8_safe_vector_dispatch,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.6199540410723,512,30.60254144668579,30.609774589538574,30.63028049468994,56,performance,7,kernel,20260811,0.9982435096470273,0.9969355081172738,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r9_pair_tie_recovery,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.58398383004325,512,30.57004737854004,30.578653812408447,30.602641105651855,56,performance,7,kernel,20260811,1.0010177288156976,0.9979501181112769,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r10_group_rank_threshold,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.59281621660505,512,30.576449394226074,30.59870481491089,30.604193687438965,56,performance,7,kernel,20260811,0.9993447107443362,0.99729617212119,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r11_packed_exact_sort,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.60582297188895,512,30.590240001678467,30.60185432434082,30.61918878555298,56,performance,7,kernel,20260811,0.9998970810919969,0.9971935314881997,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r12_two_row_tile,,
9.1.0,random_bias,5,Ascend950PR_957b,,,200,10,37,30.58480943952288,512,30.57045269012451,30.58302402496338,30.600346088409424,56,performance,7,kernel,20260811,1.0006157108388651,0.9978075143539831,MEASURED,2.10.0.post4.dev20260715,2.10.0+cpu,3.2.0,r13_fp32_rank_reduce,,
